point_id,x,y,z,r,g,b,n_obs,mean_reproj_error
832,0.016156295462589225,0.054846794633661246,0.014162300956822053,126,120,107,2,0.14277734500744282
833,0.04386365937405415,0.056698312249043446,0.039889469371497725,27,25,23,5,0.8825213270380068
834,0.017087017820084698,0.0942793076031281,-0.0072907562506269105,82,80,74,11,0.5052240134646072
835,0.026361195273121155,0.03732827153665712,0.0523429474051765,76,69,63,10,0.3119820242500547
836,0.04773349424042907,0.06985205215405088,0.03385939090472204,105,105,95,2,0.12635530446116783
837,0.0453423118187248,0.07133539539892349,0.03579815715189135,227,215,200,7,0.7743915189901746
838,0.03271719444777101,0.02991276750770867,-0.00941450341065708,156,153,138,6,0.27686186666059825
839,-0.003300694553325306,0.0769521924594247,-0.013170004782999659,125,127,109,5,1.1499504164925198
840,0.023556516311630697,0.09840432790635187,0.00537298355907434,145,142,126,2,0.0833573114934421
841,0.019086434865582595,0.03222114655666301,-0.010377855034790074,120,113,109,9,1.2974439268550564
842,0.025502140924500177,0.0857206118867816,0.002089846221252039,74,74,68,4,0.5485773170938181
843,0.030928741218861806,0.04277369965093502,0.04595956473208077,141,132,124,2,1.0047211106338616
844,-0.009228444236005322,0.05960611049837522,-0.006461786209551476,210,207,181,8,0.5173430019262795
845,0.03913052440041487,0.039633202935516726,0.010757308706551264,85,80,66,2,0.5388760051609391
846,-0.0017156779484180599,0.07696475059634497,-0.00917325858833674,162,160,140,18,0.48766964340912033
847,0.043774703780495854,0.059218633581906245,0.03545800798723672,28,17,7,15,0.4061905594089637
848,0.04146960091320708,0.10301957521649813,0.019366584152173426,125,120,92,2,0.5651298026772542
849,0.034527131325642134,0.046167594157640594,0.04228034432011772,222,208,195,12,0.9135368065192561
850,0.010339713751567055,0.05794549572185615,0.014227239264285204,99,96,83,2,0.22805799972969493
851,0.012374262829170394,0.09129049420364661,-0.010898718768140333,138,138,120,4,0.38033122581109247
852,0.013250921594162468,0.030536220524983435,0.05010251975793155,16,6,5,6,1.8683865439271516
853,-0.009770322949239177,0.05743726001793027,-0.011284539385661183,97,92,88,13,0.8401163988720353
854,0.0228593054618872,0.08568476797910034,0.008239892174446824,181,174,161,7,0.3147943056425457
855,0.02163678035527089,0.049440810123537966,0.025264930192294505,207,197,187,9,1.3185499112744787
856,0.0145895701888866,0.023556061034385276,0.03928108955079798,10,6,4,2,0.20239259849818714
858,0.024956602519249853,0.10488738867591156,0.0026691749140164505,156,155,146,12,0.8722346585487566
859,0.03721598058846019,0.05060755752334114,0.04216543878517212,148,136,128,10,0.3781932091959229
860,-0.0010945615132093743,0.07971989178561945,-0.009415825601588825,194,194,172,8,0.2868548419965953
861,-0.01069820854168044,0.06026818560599093,-0.008124551752238038,129,128,108,7,0.8555007717365791
862,0.039717168416032636,0.04432845095315079,0.044671088769925184,25,25,18,2,0.1941901600246845
863,0.008150033371201952,0.07462082699729557,-0.006588126807511315,131,125,118,2,0.3132969401412199
864,0.0290523970288561,0.1022039420993055,0.011536119504737605,154,150,139,9,0.5263950695571492
865,0.015488170513938644,0.03518824365687558,0.025106985510647186,231,222,212,4,0.2788306339882023
866,0.04739163952000897,0.025369738696571397,0.013906320375059577,84,80,73,4,0.10902754251145697
867,0.003677017162671687,0.08335280724503555,-0.011225320589799016,201,192,181,10,0.8981221742726287
868,0.014059731096826466,0.09096835046205189,-0.0024609546491622183,180,179,161,8,0.498941499003573
869,0.027429338762640178,0.05037545075067873,0.00020190943883146735,51,48,41,5,0.9674194677981589
870,-0.0034109534811546595,0.022968723802447556,0.04257977412527689,16,14,12,3,0.1282736304609159
871,0.03622943828647606,0.037277089041408376,0.008198818615479853,90,87,76,4,1.0465841372566582
872,0.03511286122145825,0.040282377523900126,0.050493741080841155,68,62,54,6,0.7015744666405985
873,0.0004584316701799714,0.025874690692971797,-0.007299448736844133,74,72,65,4,0.31735575235203384
874,0.03575636428059715,0.04823028717513276,0.04174598659647643,106,96,91,13,1.0583968378753192
875,0.0013942047664999907,0.0332975485386231,0.004067308633714288,159,157,144,2,0.23611473968814994
876,0.025614786119646012,0.09755776402627196,0.008856996543924824,144,141,131,7,0.8533101729102628
877,0.02480361542061669,0.09204386456225803,0.009266619221854155,144,139,132,2,0.08846315205117664
878,0.04524445327553972,0.07744559063401853,0.026083563853132118,71,71,59,8,0.5061751661891044
879,0.033258069912579326,0.08342817823653459,0.017963837591838686,131,124,115,2,0.42572591959798867
880,0.04054674801165741,0.09043653575796454,0.022771988007166982,223,209,198,8,0.2284069541613295
881,-0.021759433916327585,0.02268719957121695,-0.015556966876310238,2,0,0,6,0.9086081025080408
882,0.03268405394935203,0.029427637575725148,-0.006315656984042686,153,144,138,2,0.4437324187055099
883,-0.004941835338439137,0.02916647195991798,0.005660441240000293,129,124,110,9,0.8732313634911547
884,0.03990908127824322,0.05636006325159761,0.043988090883552995,193,184,176,2,0.7251264339339805
885,0.04074841769688822,0.06606569373595614,0.00605219659162295,98,97,87,9,0.49292314085158634
886,0.009206401200602954,0.052501794274219554,0.010196686456770439,128,124,113,4,1.696375353136471
887,0.009626342778296675,0.031169514042745525,0.040571560438421014,155,150,138,6,0.20467242419824216
888,0.02565010480096974,0.04283647715582027,-0.002912564272200414,50,45,36,2,0.5554092843372449
889,0.039270377336888596,0.09238578209571693,0.01310552086469442,76,75,68,5,0.46748710196635745
890,0.024488568926043917,0.10845776864464254,-0.00027588384092846514,6,0,0,3,0.19665628959497164
891,0.02593677357850475,0.0576474860238593,0.028703859962372714,111,104,97,8,0.6529471488896292
892,0.03783162783653666,0.08587618788073037,0.012630349069627508,63,64,55,3,1.389916262194454
893,0.029588111504862676,0.03977690272808258,0.006835621500446006,107,102,90,5,0.5255807370764944
894,0.04270086524870843,0.0725283518390757,0.029945697631889905,172,160,156,2,0.4149475218302813
895,-0.024430557765732278,0.023344445345111604,-0.009617227993554554,19,17,14,2,0.49018623846262016
896,0.024057888861979838,0.024433876914022608,-0.015245714094155993,92,91,81,2,0.18944168276276857
897,0.030302031377913718,0.03859819774518907,0.028273358855515157,164,151,143,4,0.9841322445163248
898,0.035332591518428436,0.03721696917897397,0.04429271623134791,121,118,116,5,0.9793754315902522
899,0.03173881548626555,0.10601355813529281,0.010230305267497325,115,117,102,6,0.3423422899254159
900,0.016785612936592205,0.0394428755835848,0.0210334475528851,183,180,169,2,0.02499802383790943
901,0.04456753508859145,0.027368321067461242,-5.761332189964251e-05,91,86,78,13,0.4567315373744755
902,0.030021995230339646,0.10214710163266888,0.006134579727097684,79,78,71,10,0.5952289605561616
903,0.04457774546435768,0.08904725642125925,0.024179378372916362,217,207,196,2,0.4919210963111824
904,0.03291519717147852,0.1019634859605452,0.009463234202967519,74,74,67,12,1.2686610354587238
905,0.01711047495314881,0.03329499524519232,0.028887116892904515,219,212,197,3,0.6139863618204209
906,0.00955151534890174,0.07338384944494389,-0.007684112498204092,127,121,114,2,0.35261290366466647
907,0.009116354010352583,0.05181730524643292,0.010553624906438975,134,130,119,7,1.35480032286511
908,0.03471991725090352,0.03601059131377886,0.025209578902199596,76,72,58,6,1.0739429043909585
909,0.033017291207717646,0.09900547939278286,0.01468836011655656,235,227,216,2,0.0048106299118210565
910,0.04379881634008872,0.05828809961339846,0.04494902462322736,149,139,129,6,0.6494110370210976
911,0.022787442621776212,0.10503911293888929,-0.0003624413875539135,112,112,99,2,0.07434398079985446
912,-0.0007845596601655979,0.06463076794904851,-0.01079450244430675,52,48,44,5,0.6031665936599504
913,0.041951029542846574,0.10180101298843547,0.020430099164991933,168,165,161,6,1.5797526590431283
914,0.03731920062330972,0.0380235428469191,0.005601063894146808,2,0,0,4,1.4245441415940325
915,0.0017666637682785657,0.08278398611973824,-0.011037879529078629,219,217,192,10,0.7841941652828799
916,0.026334320630776106,0.028584887380481566,-0.013165536798367329,115,108,97,5,0.6578648490784471
917,0.005231345953384404,0.033497851702931424,0.024501647777713253,221,211,202,2,0.26150925173096384
918,0.017805387240605954,0.0948850360653956,-0.002915183642125371,129,130,115,2,0.11463398640461209
919,0.032661654537134946,0.029124846230066333,-0.010815913935972431,105,99,90,4,0.19541562758818587
920,0.037640574753828274,0.08995282057345381,0.011307682854780735,75,75,68,5,0.37291695681980297
921,0.02771917177419397,0.08580945453269839,0.00423454266196749,93,92,83,14,0.9762087012988335
922,0.02444388612985321,0.032411639417537746,0.045905450687739116,20,11,8,4,0.4212967448383905
923,0.020651865905586837,0.03668217185626244,0.027614583364404817,152,143,131,10,0.6473519838817909
924,0.009461198903793197,0.0875121489239955,-0.006169576799504146,128,127,108,16,0.27964996441393963
925,-0.0026257132379824844,0.08203333691604094,-0.015347601479748486,2,1,2,5,0.22738671869610583
926,0.01778616436327782,0.09593853509873633,-0.006307096486582112,119,109,98,7,1.3473023927418943
927,0.01683683338550352,0.02858287180037361,-0.014490929751088837,115,111,104,12,0.7272568520576986
928,0.00407051994295082,0.03412419264411992,0.017923136875884017,213,205,196,12,0.7396486862839812
929,0.024662495979110768,0.06670315720580383,0.029280642229066064,223,216,205,2,0.4571425202980945
930,-0.000674354303954072,0.03148438390500866,-0.0007505199250434764,166,155,147,4,0.7382442476002041
931,0.03453034111571378,0.022414757264490697,-0.0005462281908593583,161,147,137,2,0.451615136903599
932,-0.0022930661232454016,0.0404907986859741,-0.005035351457741748,82,75,66,2,0.9526369912095534
933,0.04387167767570655,0.024410579171313763,-0.0017240047259707502,70,63,59,5,0.25390198581654333
934,0.04358513674843642,0.056488474314167106,0.021276752884744673,99,97,85,14,0.6110184190123398
935,0.027860258983579557,0.04018272326378458,0.025510487008694373,109,98,87,7,0.4008470229023298
936,0.018343561223204883,0.05143917458015595,0.01362254319413828,137,130,116,3,0.37524668002482003
937,-0.01905442180944543,0.03476438321781117,-0.005840277642083481,116,115,103,2,0.47945342483933384
938,0.012085790554942558,0.08670659058924714,-0.0019199701389050173,151,151,133,17,0.4343728858520324
939,0.04715420599807427,0.025421275353788426,0.009088956181261204,95,93,84,5,0.2468757731995331
940,0.016536733186126584,0.024440971555453023,0.03925768656906404,68,67,63,9,0.24859886504520123
941,0.032634432384807434,0.03676972978817062,0.017889937823267893,89,82,68,6,0.6659650380310355
942,0.03515495830421546,0.06310624515784137,-0.0014960279843840775,44,42,38,8,0.6041384234755345
943,0.03371091275211803,0.09515578555900622,0.016130732943075748,246,235,227,7,0.19062958122684068
944,0.03637994769394271,0.09767438783415652,0.01569931724418831,169,162,148,7,0.5594732710294351
945,0.02298432198303461,0.0342825846995052,0.0002146516642628869,50,45,34,2,0.22216206815012324
946,0.04283480053602138,0.09328163730007662,0.017226426109254893,72,72,63,11,0.42996788782142414
947,0.017515901140807224,0.03263284714216045,0.029570227027062825,225,216,210,7,1.300504202366963
948,0.04003080717696474,0.05728057557465372,0.03806530268334275,149,139,135,2,0.22295737580270691
949,0.04316565510919038,0.059753690583921756,0.044661403577968495,141,129,125,4,1.0796040902393564
950,0.03889788547811225,0.09594698207436,0.016374144013216404,144,137,124,2,0.5624376231150119
951,0.004429442640553408,0.07453850891336722,-0.003807074022486141,195,193,178,11,0.3977194641236154
952,0.007797527065676264,0.03776598123208267,0.012491252996139197,220,219,209,5,0.3642353734899396
953,-0.01411356174083491,0.02885957405827855,-0.004648712181685423,28,22,16,3,0.8239395825099884
954,0.022039727511062705,0.09267135681955788,-0.006010961045680095,62,62,59,11,1.6828005708998184
955,0.021110750034134686,0.03372441258272542,0.026891076805734982,123,113,101,2,0.4407559644746914
956,-0.005299021466276664,0.04783499276738665,0.00010000914589832769,165,162,148,5,0.26804389935083345
957,-0.010944242030978095,0.0358798811713402,-0.011779547641245648,110,102,97,3,0.6122084320500718
958,-0.010750463927766445,0.059536071033596386,-0.008075663596466179,126,125,103,11,1.900415637088586
959,0.039709508781334064,0.07945965111785203,0.028273508006472475,179,169,162,11,0.21225702769560462
960,0.027885615832356967,0.04557246052626698,0.03808636824910826,137,128,120,6,1.0043471572893925
961,-0.004525570347601234,0.03150863579945479,0.01362550137398242,184,175,166,4,0.1646630805702412
962,0.007107053866777526,0.03504713355043389,0.013400465962227059,203,198,187,18,1.2326860637611285
963,0.01098393582723329,0.07650767398068085,-0.0076383969396969335,96,93,85,4,0.34458115467532857
964,0.031596056886584484,0.09165706869832892,0.016666987679158796,170,164,156,3,0.2790938525975874
965,0.03787220804137732,0.048335989147375476,0.008280572660301305,42,37,36,3,0.28949050884639443
967,0.013133943742040122,0.031868905300846,0.04761530597594656,199,187,180,4,0.5365293569562133
968,0.04585301722196242,0.060460899073810484,0.043543591805343056,222,208,195,2,0.7018406789615993
969,0.012100683600630617,0.03153995453279087,0.03229805947359361,219,208,199,2,0.15051153155491903
970,0.02796078335548193,0.037208331714219306,0.053700332314240665,120,113,104,5,0.627702527333305
971,0.016630783179092997,0.03481837101663111,0.043834885545475176,137,127,117,5,0.2665773516096587
972,0.028869417023100478,0.05728672395252734,0.029835557866828687,133,123,116,7,0.9870845820444846
973,0.032995520596886416,0.0302697139407761,-0.010113125040094989,152,145,132,2,0.0022784086364917686
974,0.019208671020437666,0.0820687874159039,-0.0018402053729156174,36,33,27,8,0.5446768972722682
975,0.001145746951693137,0.027659752201594837,0.031753649374637545,149,146,136,15,0.6130452246676706
976,-0.019925687276279323,0.028283144987613872,-0.012534997720528891,25,20,19,5,1.7624715164219455
977,0.027023836278178687,0.09388259823394447,0.0004681810360271278,71,71,66,15,0.9302775742959437
978,0.02142067918900348,0.09036991771696658,-0.0043512661619802976,55,54,52,7,0.7740070401486558
979,-0.014552454571043748,0.034950264559903556,-0.0017501718160948543,118,119,105,2,0.11290286115830117
980,0.00784585818793649,0.08347255515052493,-0.006601384283214674,154,155,136,3,0.35719896625766606
981,0.03000070581649757,0.033742286930576286,0.0014682796453355795,128,124,113,12,0.5435190475814593
982,0.04217866124491716,0.07176144133615629,0.03216491682153598,241,232,220,2,0.2974311879761973
983,-0.014035460201935523,0.022973764920363123,-0.009872711404496462,28,25,22,2,0.19804058776168632
984,0.046811966196339566,0.0768900940895752,0.0333482064865795,175,162,159,3,0.6802955444344697
985,0.018090429775238535,0.09569209371661262,-0.004492025533327809,145,143,123,6,0.901082566813603
986,0.044313416832539185,0.09645348776221446,0.021700061215226992,212,205,190,6,0.41135212010217953
987,-0.0030689906299565346,0.03202796009039268,0.011754501784860573,186,177,165,4,0.07177458198517814
988,0.03130484594562597,0.06261501812383469,0.03300219559002997,218,210,203,4,0.6568105640858081
989,0.036432512717716206,0.06787611580832308,0.000529167046555509,111,113,100,2,0.061365421222988686
990,-0.003011324681330782,0.048796492856792245,0.0007968720127243335,193,193,174,3,0.7705334485243348
991,0.037151915009058505,0.03117712253931707,0.001799840478754091,160,153,148,2,0.16902074322812227
992,0.02691038249874659,0.08929108558600385,0.01212798227838384,131,128,119,4,0.3384734459455918
